index,accuracy,f1,time,ansatz,optimizer,featuremap,entanglement,entanglement_featuremap,iterations,preprocessing,number_init
18,0.32558139534883723,0.33988982593633754,454.55622148513794,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,circular,sca,351,lda,0.25
19,0.18604651162790697,0.21198568872987478,511.9266369342804,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,351,lda,0.05
19,0.23255813953488372,0.23927648578811367,509.4747908115387,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,351,lda,0.1
19,0.20930232558139536,0.20579633544749826,512.4033532142639,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,351,lda,0.15000000000000002
19,0.18604651162790697,0.20454780361757105,507.61071133613586,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,351,lda,0.2
19,0.23255813953488372,0.24382336010242991,512.167186498642,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,full,351,lda,0.25
20,0.13953488372093023,0.14441930162860395,446.15345287323,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,351,lda,0.05
20,0.18604651162790697,0.19810484089553856,440.70663595199585,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,351,lda,0.1
20,0.20930232558139536,0.2075809861556298,447.88455176353455,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,351,lda,0.15000000000000002
20,0.11627906976744186,0.12217054263565891,448.4870135784149,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,351,lda,0.2
20,0.23255813953488372,0.252644482740242,439.04550886154175,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,linear,351,lda,0.25
21,0.16279069767441862,0.1831672203765227,450.32408618927,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,351,lda,0.05
21,0.18604651162790697,0.19565217391304351,454.32913064956665,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,351,lda,0.1
21,0.23255813953488372,0.22679387795666864,448.97719526290894,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,351,lda,0.15000000000000002
21,0.20930232558139536,0.21832779623477297,451.3295066356659,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,351,lda,0.2
21,0.23255813953488372,0.2945736434108527,457.1344404220581,<function get_efficientsu2 at 0x7fad98392f70>,<function get_spsa at 0x7fad670abb80>,<function get_zzfeaturemap at 0x7fad9f5054c0>,sca,circular,351,lda,0.25
